日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-03-08,000858,150.19,146.45,151.7,145.47,333507,5611790592.0,4.26,0.17,0.25,0.86
2022-03-09,000858,147.2,143.08,147.93,137.0,399219,6488949504.0,7.46,-2.3,-3.37,1.03
2022-03-10,000858,148.19,152.35,152.44,146.19,417740,7087219712.0,4.37,6.48,9.27,1.08
2022-03-11,000858,149.2,151.97,152.75,147.43,257971,4378228992.0,3.49,-0.25,-0.38,0.66
2022-03-14,000858,149.19,146.47,149.79,146.47,181403,3043660704.0,2.18,-3.62,-5.5,0.47
2022-03-15,000858,143.2,137.35,144.98,136.9,312945,5020399616.0,5.52,-6.23,-9.12,0.81
2022-03-16,000858,143.2,145.0,145.75,135.34,349000,5622615296.0,7.58,5.57,7.65,0.9
2022-03-17,000858,148.7,148.44,152.06,146.2,348292,5869489664.0,4.04,2.37,3.44,0.9
2022-03-18,000858,147.2,148.1,149.28,145.2,185857,3107945072.0,2.75,-0.23,-0.34,0.48
2022-03-21,000858,149.95,145.91,149.98,145.21,171054,2842223344.0,3.22,-1.48,-2.19,0.44
2022-03-22,000858,145.9,144.5,147.5,144.2,122905,2029492688.0,2.26,-0.97,-1.41,0.32
2022-03-23,000858,144.52,146.14,147.49,142.94,184639,3049956336.0,3.15,1.13,1.64,0.48
2022-03-24,000858,144.6,141.56,144.6,140.88,198086,3207819888.0,2.55,-3.13,-4.58,0.51
2022-03-25,000858,143.75,137.39,143.78,136.88,213641,3393360048.0,4.87,-2.95,-4.17,0.55
2022-03-28,000858,134.5,131.4,134.5,130.7,274466,4167231504.0,2.77,-4.36,-5.99,0.71
2022-03-29,000858,131.19,129.38,133.97,129.31,235211,3552871392.0,3.55,-1.54,-2.02,0.61
2022-03-30,000858,133.17,137.15,137.15,131.36,323673,4993851904.0,4.48,6.01,7.77,0.83
2022-03-31,000858,136.2,135.26,136.8,134.7,201366,3126382336.0,1.53,-1.38,-1.89,0.52
2022-04-01,000858,135.2,140.1,142.43,134.65,287495,4581621760.0,5.75,3.58,4.84,0.74
2022-04-06,000858,138.2,140.21,142.46,137.7,179443,2866077984.0,3.4,0.08,0.11,0.46
2022-04-07,000858,139.2,140.65,144.09,138.73,185572,2996915184.0,3.82,0.31,0.44,0.48
2022-04-08,000858,141.2,140.79,142.97,139.7,165446,2661592736.0,2.32,0.1,0.14,0.43
2022-04-11,000858,138.21,133.86,138.88,133.05,242577,3752027968.0,4.14,-4.92,-6.93,0.62
2022-04-12,000858,134.46,144.08,144.89,134.46,334164,5333900800.0,7.79,7.63,10.22,0.86
2022-04-13,000858,143.0,142.52,145.2,140.83,238855,3897075056.0,3.03,-1.08,-1.56,0.62
2022-04-14,000858,144.1,151.77,153.2,143.13,431191,7300574976.0,7.07,6.49,9.25,1.11
2022-04-15,000858,150.2,150.1,154.2,148.8,226440,3871918112.0,3.56,-1.1,-1.67,0.58
2022-04-18,000858,149.1,147.38,149.1,144.41,184111,3062759952.0,3.12,-1.81,-2.72,0.47
2022-04-19,000858,148.2,145.2,150.2,144.24,164993,2740121568.0,4.04,-1.48,-2.18,0.43
2022-04-20,000858,145.69,146.1,149.2,141.84,206341,3422120976.0,5.07,0.62,0.9,0.53
2022-04-21,000858,144.2,142.78,146.73,141.88,171229,2807078128.0,3.32,-2.27,-3.32,0.44
2022-04-22,000858,142.77,145.63,146.38,139.18,200144,3268498128.0,5.04,2.0,2.85,0.52
2022-04-25,000858,142.2,135.2,142.82,134.7,286351,4556272640.0,5.58,-7.16,-10.43,0.74
2022-04-26,000858,135.2,138.7,142.01,134.74,254539,4045539328.0,5.38,2.59,3.5,0.66
2022-04-27,000858,138.7,141.59,143.61,138.7,239278,3849331184.0,3.54,2.08,2.89,0.62
2022-04-28,000858,141.6,146.05,146.86,140.75,257120,4235742304.0,4.32,3.15,4.46,0.66
2022-04-29,000858,146.5,142.33,147.5,139.06,448743,7241581056.0,5.78,-2.55,-3.72,1.16
2022-05-05,000858,140.2,141.74,144.66,139.35,244802,3973322640.0,3.73,-0.41,-0.59,0.63
2022-05-06,000858,138.23,137.26,139.86,136.71,190861,3007833168.0,2.22,-3.16,-4.48,0.49
2022-05-09,000858,135.21,134.98,136.7,132.53,186236,2874663792.0,3.04,-1.66,-2.28,0.48
2022-05-10,000858,131.2,135.53,136.7,129.8,201080,3092729200.0,5.11,0.41,0.55,0.52
2022-05-11,000858,135.53,137.71,139.85,135.2,243902,3846228736.0,3.43,1.61,2.18,0.63
2022-05-12,000858,136.4,138.28,139.88,136.3,170686,2699983168.0,2.6,0.41,0.57,0.44
2022-05-13,000858,139.8,137.14,140.07,136.25,152556,2401106192.0,2.76,-0.82,-1.14,0.39
2022-05-16,000858,139.17,135.38,139.18,134.4,177651,2767778352.0,3.49,-1.28,-1.76,0.46
2022-05-17,000858,135.37,136.35,136.69,134.84,133412,2078095648.0,1.37,0.72,0.97,0.34
2022-05-18,000858,136.55,134.78,136.69,133.65,165605,2560375184.0,2.23,-1.15,-1.57,0.43
2022-05-19,000858,133.07,133.72,133.8,132.42,148783,2273068160.0,1.02,-0.79,-1.06,0.38
2022-05-20,000858,134.5,142.67,143.18,133.89,452297,7222107648.0,6.95,6.69,8.95,1.17
2022-05-23,000858,141.81,139.63,142.38,138.2,276453,4410754816.0,2.93,-2.13,-3.04,0.71
2022-05-24,000858,140.63,136.77,141.2,136.48,188552,2974172512.0,3.38,-2.05,-2.86,0.49
2022-05-25,000858,136.65,137.65,138.76,135.2,163957,2565767968.0,2.6,0.64,0.88,0.42
2022-05-26,000858,137.2,137.42,139.9,135.2,194318,3043721248.0,3.41,-0.17,-0.23,0.5
2022-05-27,000858,139.85,138.15,141.7,137.49,210683,3356383648.0,3.06,0.53,0.73,0.54
2022-05-30,000858,140.21,146.38,147.95,140.2,510932,8416468224.0,5.61,5.96,8.23,1.32
2022-05-31,000858,146.2,151.6,153.02,145.22,486545,8293724672.0,5.33,3.57,5.22,1.25
2022-06-01,000858,153.19,150.61,153.5,149.23,219302,3739434432.0,2.82,-0.65,-0.99,0.56
2022-06-02,000858,149.23,149.95,151.2,148.88,165224,2801365552.0,1.54,-0.44,-0.66,0.43
2022-06-06,000858,150.7,153.14,153.69,146.78,278142,4762415104.0,4.61,2.13,3.19,0.72
2022-06-07,000858,153.3,154.32,158.6,152.2,295077,5177758464.0,4.18,0.77,1.18,0.76
2022-06-08,000858,154.5,158.33,160.19,153.22,325279,5770812928.0,4.52,2.6,4.01,0.84
2022-06-09,000858,158.56,156.21,160.1,155.99,207839,3688662160.0,2.6,-1.34,-2.12,0.54
2022-06-10,000858,155.23,157.62,158.7,153.7,215630,3804237568.0,3.2,0.9,1.41,0.56
2022-06-13,000858,155.39,152.71,156.6,151.3,264346,4580799744.0,3.36,-3.12,-4.91,0.68
2022-06-14,000858,150.4,154.0,154.2,149.85,197333,3385240800.0,2.85,0.84,1.29,0.51
2022-06-15,000858,154.02,157.48,160.1,151.99,325441,5743255040.0,5.27,2.26,3.48,0.84
2022-06-16,000858,158.2,157.8,161.2,157.2,205006,3668452192.0,2.54,0.2,0.32,0.53
2022-06-17,000858,156.7,161.38,161.38,156.7,286204,5145018880.0,2.97,2.27,3.58,0.74
2022-06-20,000858,162.96,163.69,167.2,159.2,311954,5705313024.0,4.96,1.43,2.31,0.8
2022-06-21,000858,162.86,161.86,165.7,160.65,218116,3990195904.0,3.09,-1.12,-1.83,0.56
2022-06-22,000858,162.2,158.27,163.08,157.95,223528,4006768448.0,3.17,-2.22,-3.59,0.58
2022-06-23,000858,158.3,160.6,161.1,157.99,159725,2867621360.0,1.96,1.47,2.33,0.41
2022-06-24,000858,161.7,165.2,165.71,160.11,245187,4504178688.0,3.49,2.86,4.6,0.63
2022-06-27,000858,167.2,173.2,175.88,167.2,366375,7058190336.0,5.25,4.84,8.0,0.94
2022-06-28,000858,173.2,179.85,180.07,171.4,316786,6232395008.0,5.01,3.84,6.65,0.82
2022-06-29,000858,180.22,175.23,180.37,173.73,289971,5625269504.0,3.69,-2.57,-4.62,0.75
2022-06-30,000858,175.41,185.16,188.23,175.41,425215,8521483520.0,7.32,5.67,9.93,1.1
2022-07-01,000858,185.31,186.23,188.23,181.23,219366,4418343936.0,3.78,0.58,1.07,0.57
2022-07-04,000858,184.22,184.27,186.03,181.43,225876,4525333760.0,2.47,-1.05,-1.96,0.58
2022-07-05,000858,184.88,181.84,185.89,179.49,262965,5224558336.0,3.47,-1.32,-2.43,0.68
2022-07-06,000858,181.35,177.97,182.85,176.58,227633,4459016704.0,3.45,-2.13,-3.87,0.59
2022-07-07,000858,177.97,174.82,177.97,171.7,266771,5095578624.0,3.52,-1.77,-3.15,0.69
2022-07-08,000858,176.58,175.93,178.03,174.19,164097,3167643744.0,2.2,0.63,1.11,0.42
2022-07-11,000858,173.25,172.61,174.03,169.23,192575,3621672896.0,2.73,-1.89,-3.32,0.5
2022-07-12,000858,172.01,173.23,175.97,170.77,169935,3229606651.08,3.01,0.36,0.62,0.44
2022-07-13,000858,172.8,176.33,178.01,170.84,189919,3656106376.92,4.14,1.79,3.1,0.49
2022-07-14,000858,174.4,173.36,176.79,172.28,151079,2880607577.87,2.56,-1.68,-2.97,0.39
2022-07-15,000858,173.38,173.13,178.74,171.23,207209,3979169055.29,4.33,-0.13,-0.23,0.53
2022-07-18,000858,172.86,170.56,173.03,167.43,178034,3320023854.5,3.23,-1.48,-2.57,0.46
2022-07-19,000858,170.23,172.13,172.88,169.73,120214,2259044880.28,1.85,0.92,1.57,0.31
2022-07-20,000858,174.03,172.34,174.73,171.23,112498,2134516122.7,2.03,0.12,0.21,0.29
2022-07-21,000858,172.22,169.93,173.13,169.81,110728,2082697378.03,1.93,-1.4,-2.41,0.29
2022-07-22,000858,170.73,169.14,171.73,168.23,116986,2180797972.02,2.06,-0.46,-0.79,0.3
2022-07-25,000858,170.08,171.31,171.73,167.98,124799,2336297100.14,2.22,1.28,2.17,0.32
2022-07-26,000858,172.09,174.22,175.23,171.91,137474,2627310530.76,1.94,1.7,2.91,0.35
2022-07-27,000858,173.28,171.33,174.24,170.79,97491,1844277552.98,1.98,-1.66,-2.89,0.25
2022-07-28,000858,171.68,170.35,173.73,170.08,92609,1744687638.89,2.13,-0.57,-0.98,0.24
2022-07-29,000858,169.72,161.63,169.72,161.03,340311,6166191233.29,5.1,-5.12,-8.72,0.88
2022-08-01,000858,161.73,161.81,163.22,160.05,156082,2791638728.27,1.96,0.11,0.18,0.4
2022-08-02,000858,160.13,158.89,161.89,156.31,176738,3114640798.56,3.45,-1.8,-2.92,0.46
2022-08-03,000858,159.11,157.82,162.73,157.53,154031,2710918104.25,3.27,-0.67,-1.07,0.4
2022-08-04,000858,157.83,160.01,160.72,157.68,133686,2350151179.61,1.93,1.39,2.19,0.34
2022-08-05,000858,160.68,162.41,162.73,159.44,127017,2260873414.15,2.06,1.5,2.4,0.33
2022-08-08,000858,161.53,161.14,164.76,160.73,130251,2331931587.74,2.48,-0.78,-1.27,0.34
2022-08-09,000858,160.28,160.21,161.23,159.45,85386,1511033062.51,1.1,-0.58,-0.93,0.22
2022-08-10,000858,158.81,157.23,160.73,156.23,143549,2503385132.53,2.81,-1.86,-2.98,0.37
2022-08-11,000858,158.22,161.14,161.14,157.78,139671,2468539673.55,2.14,2.49,3.91,0.36
2022-08-12,000858,161.53,161.93,162.89,159.94,108619,1936659422.43,1.83,0.49,0.79,0.28
2022-08-15,000858,160.86,159.23,162.83,158.93,138440,2446911672.63,2.41,-1.67,-2.7,0.36
2022-08-16,000858,159.2,158.46,160.53,157.93,109975,1929236389.49,1.63,-0.48,-0.77,0.28
2022-08-17,000858,158.54,159.43,160.2,157.25,122116,2144649842.49,1.86,0.61,0.97,0.31
2022-08-18,000858,158.23,156.66,158.43,155.24,179552,3110937647.55,2.0,-1.74,-2.77,0.46
2022-08-19,000858,155.73,156.89,158.38,155.23,126038,2189742324.96,2.01,0.15,0.23,0.32
2022-08-22,000858,155.53,154.73,156.68,153.49,155130,2663565072.08,2.03,-1.38,-2.16,0.4
2022-08-23,000858,154.93,151.23,155.52,150.73,229248,3868689013.11,3.1,-2.26,-3.5,0.59
2022-08-24,000858,151.19,150.47,152.73,149.23,180255,3021329672.78,2.31,-0.5,-0.76,0.46
2022-08-25,000858,151.12,152.64,153.21,150.46,174854,2949656306.11,1.83,1.44,2.17,0.45
2022-08-26,000858,155.11,153.33,157.03,152.79,243787,4181288061.74,2.78,0.45,0.69,0.63
2022-08-29,000858,150.67,148.58,152.78,148.23,254306,4218793349.6,2.97,-3.1,-4.75,0.66
2022-08-30,000858,147.23,147.26,147.99,145.42,186433,3046737234.46,1.73,-0.89,-1.32,0.48
2022-08-31,000858,146.13,150.42,151.21,145.73,267333,4444754516.0,3.72,2.15,3.16,0.69
2022-09-01,000858,149.23,146.79,149.23,146.53,158442,2607493588.41,1.79,-2.41,-3.63,0.41
2022-09-02,000858,147.72,145.07,147.72,144.24,155924,2524463031.79,2.37,-1.17,-1.72,0.4
2022-09-05,000858,143.23,142.25,143.58,140.3,224320,3551118312.01,2.26,-1.94,-2.82,0.58
2022-09-06,000858,142.25,143.76,144.58,141.5,146938,2346001119.1,2.17,1.06,1.51,0.38
2022-09-07,000858,143.23,142.17,143.24,141.23,141508,2245681617.84,1.4,-1.11,-1.59,0.36
2022-09-08,000858,143.24,142.3,144.58,142.11,148672,2377952563.71,1.74,0.09,0.13,0.38
2022-09-09,000858,142.34,144.69,144.88,141.59,203188,3269738015.06,2.31,1.68,2.39,0.52
2022-09-13,000858,147.11,146.86,148.2,144.93,224554,3676000836.57,2.26,1.5,2.17,0.58
2022-09-14,000858,145.23,145.63,146.46,144.21,143438,2325532849.69,1.53,-0.84,-1.23,0.37
2022-09-15,000858,145.9,147.63,149.73,145.33,244932,4041538788.81,3.02,1.37,2.0,0.63
2022-09-16,000858,147.23,144.31,148.02,144.01,178052,2882822677.64,2.72,-2.25,-3.32,0.46
2022-09-19,000858,143.98,146.25,148.36,142.75,172371,2810086974.82,3.89,1.34,1.94,0.44
2022-09-20,000858,147.23,149.02,149.19,145.4,184881,3048376405.91,2.59,1.89,2.77,0.48
2022-09-21,000858,148.42,146.68,149.0,146.53,127648,2093973068.43,1.66,-1.57,-2.34,0.33
2022-09-22,000858,145.23,142.13,145.52,141.78,182114,2916788948.25,2.55,-3.1,-4.55,0.47
2022-09-23,000858,141.23,142.36,143.85,141.13,120259,1916778416.38,1.91,0.16,0.23,0.31
2022-09-26,000858,141.23,145.34,147.22,141.0,210416,3411760442.77,4.37,2.09,2.98,0.54
2022-09-27,000858,147.16,154.06,154.63,145.22,354440,5929460447.01,6.47,6.0,8.72,0.91
2022-09-28,000858,153.78,152.83,155.77,152.73,244311,4176068020.04,1.97,-0.8,-1.23,0.63
2022-09-29,000858,155.72,151.74,155.75,150.78,175647,2971843108.63,3.25,-0.71,-1.09,0.45
2022-09-30,000858,153.12,152.46,155.23,152.09,167010,2843915545.0,2.07,0.47,0.72,0.43
2022-10-10,000858,152.73,142.13,153.33,141.92,256509,4179453267.87,7.48,-6.78,-10.33,0.66
2022-10-11,000858,142.14,141.82,143.24,138.13,163898,2587296299.44,3.6,-0.22,-0.31,0.42
2022-10-12,000858,141.53,139.83,141.53,135.23,242385,3740666460.43,4.44,-1.4,-1.99,0.62
2022-10-13,000858,138.22,136.8,138.91,135.74,191401,2950015935.78,2.27,-2.17,-3.03,0.49
2022-10-14,000858,137.81,142.35,143.53,137.8,228723,3619001261.22,4.19,4.06,5.55,0.59
2022-10-17,000858,140.91,140.88,141.73,138.52,146701,2301214745.08,2.26,-1.03,-1.47,0.38
2022-10-18,000858,141.91,141.93,144.21,141.25,139689,2225727909.43,2.1,0.75,1.05,0.36
2022-10-19,000858,141.74,137.73,141.74,137.23,173929,2703461176.3,3.18,-2.96,-4.2,0.45
2022-10-20,000858,135.73,137.38,140.03,135.23,161200,2484510763.75,3.49,-0.25,-0.35,0.42
2022-10-21,000858,137.23,135.38,137.36,134.73,163210,2488390106.18,1.91,-1.46,-2.0,0.42
2022-10-24,000858,133.24,126.46,133.64,125.48,344039,5003671162.98,6.03,-6.59,-8.92,0.89
2022-10-25,000858,123.98,125.35,128.5,123.74,209630,2986369243.41,3.76,-0.88,-1.11,0.54
2022-10-26,000858,126.13,126.63,129.13,125.23,179593,2580590731.16,3.11,1.02,1.28,0.46
2022-10-27,000858,128.21,120.33,128.3,119.81,369655,5154612979.53,6.7,-4.98,-6.3,0.95
2022-10-28,000858,120.79,120.73,123.2,119.4,255862,3534562740.41,3.16,0.33,0.4,0.66
2022-10-31,000858,118.43,116.73,119.63,115.56,225917,3030064410.1,3.37,-3.31,-4.0,0.58
2022-11-01,000858,118.78,125.81,125.81,116.64,391551,5440179979.74,7.86,7.78,9.08,1.01
2022-11-02,000858,125.23,126.85,129.61,123.29,318674,4565035333.85,5.02,0.83,1.04,0.82
2022-11-03,000858,124.24,124.15,124.73,122.94,192819,2710951378.21,1.41,-2.13,-2.7,0.5
2022-11-04,000858,123.73,133.23,135.23,123.58,478983,7099560990.25,9.38,7.31,9.08,1.23
2022-11-07,000858,132.23,134.37,135.93,130.91,228691,3435765568.23,3.77,0.86,1.14,0.59
2022-11-08,000858,134.24,130.72,135.5,129.34,235678,3491479586.25,4.58,-2.72,-3.65,0.61
2022-11-09,000858,130.43,128.63,132.28,128.31,151242,2208052553.76,3.04,-1.6,-2.09,0.39
2022-11-10,000858,127.72,128.99,129.79,126.94,176748,2568169858.62,2.22,0.28,0.36,0.46
2022-11-11,000858,134.72,133.25,134.73,129.77,368534,5514689559.22,3.85,3.3,4.26,0.95
2022-11-14,000858,134.23,133.53,138.64,133.13,281953,4287401009.36,4.14,0.21,0.28,0.73
2022-11-15,000858,133.53,137.38,138.23,131.65,276567,4223081944.53,4.93,2.88,3.85,0.71
2022-11-16,000858,137.38,137.44,139.73,136.31,182594,2827414142.72,2.49,0.04,0.06,0.47
2022-11-17,000858,136.73,135.83,139.02,134.23,165581,2529048876.58,3.49,-1.17,-1.61,0.43
2022-11-18,000858,136.23,136.84,138.53,135.94,145856,2246335618.42,1.91,0.74,1.01,0.38
2022-11-21,000858,133.73,132.16,134.2,131.23,217625,3243860974.7,2.17,-3.42,-4.68,0.56
2022-11-22,000858,132.15,133.46,136.13,132.04,143770,2162414725.74,3.09,0.98,1.3,0.37
2022-11-23,000858,133.46,133.0,134.73,132.13,113462,1702094212.77,1.95,-0.34,-0.46,0.29
2022-11-24,000858,134.23,131.04,134.72,130.23,150858,2238041525.96,3.38,-1.47,-1.96,0.39
2022-11-25,000858,131.16,130.61,132.16,129.63,106766,1575517166.71,1.93,-0.33,-0.43,0.28
2022-11-28,000858,128.06,130.88,131.24,125.28,190131,2750115838.34,4.56,0.21,0.27,0.49
2022-11-29,000858,133.15,138.28,138.38,133.13,410407,6284033997.83,4.01,5.65,7.4,1.06
2022-11-30,000858,138.03,140.09,143.2,137.23,252286,3961994532.37,4.32,1.31,1.81,0.65
2022-12-01,000858,148.23,147.82,153.22,147.09,440921,7325021108.31,4.38,5.52,7.73,1.14
2022-12-02,000858,148.03,146.29,150.11,145.49,210478,3461949871.67,3.13,-1.04,-1.53,0.54
2022-12-05,000858,152.11,151.74,153.21,148.91,297958,5007534615.36,2.94,3.73,5.45,0.77
2022-12-06,000858,151.2,158.63,161.45,150.33,433695,7576837370.67,7.33,4.54,6.89,1.12
2022-12-07,000858,158.64,156.91,161.03,156.24,311288,5443269231.41,3.02,-1.08,-1.72,0.8
2022-12-08,000858,156.23,157.99,158.78,155.24,156448,2723693945.98,2.26,0.69,1.08,0.4
2022-12-09,000858,157.86,166.5,166.7,157.35,419578,7550074236.44,5.92,5.39,8.51,1.08
2022-12-12,000858,165.23,161.58,166.61,161.14,299060,5387580972.7,3.29,-2.95,-4.92,0.77
2022-12-13,000858,161.23,162.7,164.13,159.25,192762,3447321252.81,3.02,0.69,1.12,0.5
2022-12-14,000858,162.68,167.31,168.5,161.59,286989,5255273236.65,4.25,2.83,4.61,0.74
2022-12-15,000858,167.43,165.19,169.03,164.0,199344,3643457578.67,3.01,-1.27,-2.12,0.51
2022-12-16,000858,163.45,165.75,166.31,161.89,186426,3377432021.71,2.68,0.34,0.56,0.48
2022-12-19,000858,166.73,163.18,167.94,162.23,194184,3512784487.61,3.44,-1.55,-2.57,0.5
2022-12-20,000858,163.17,155.74,163.73,153.11,343458,5965655880.27,6.51,-4.56,-7.44,0.88
2022-12-21,000858,158.23,157.72,158.9,156.78,153853,2687724560.26,1.36,1.27,1.98,0.4
2022-12-22,000858,159.26,162.73,164.78,157.9,244424,4381920906.42,4.36,3.18,5.01,0.63
2022-12-23,000858,160.23,163.52,166.23,159.63,198620,3587724307.08,4.06,0.49,0.79,0.51
2022-12-26,000858,163.52,161.83,164.43,160.79,178298,3198529055.22,2.23,-1.03,-1.69,0.46
2022-12-27,000858,163.23,164.28,165.73,162.38,152275,2758777142.24,2.07,1.51,2.45,0.39
2022-12-28,000858,164.22,163.41,164.22,161.11,139378,2503523214.23,1.89,-0.53,-0.87,0.36
2022-12-29,000858,162.23,161.98,163.23,159.97,168505,3003533016.61,1.99,-0.88,-1.43,0.43
2022-12-30,000858,163.01,163.92,164.42,162.23,149765,2702577294.54,1.35,1.2,1.94,0.39
2023-01-03,000858,164.23,161.43,165.04,159.74,182062,3240728572.4,3.23,-1.52,-2.49,0.47
2023-01-04,000858,161.23,161.85,163.73,159.53,128836,2299619966.21,2.6,0.26,0.42,0.33
2023-01-05,000858,164.73,172.23,172.74,163.63,402791,7535626605.79,5.63,6.41,10.38,1.04
2023-01-06,000858,174.34,173.69,174.34,171.01,233383,4428033739.33,1.93,0.85,1.46,0.6
2023-01-09,000858,175.68,179.11,180.12,173.39,275573,5362756420.79,3.87,3.12,5.42,0.71
2023-01-10,000858,179.03,178.47,179.94,177.84,202752,3965377700.54,1.17,-0.36,-0.64,0.52
2023-01-11,000858,178.27,177.33,179.22,175.83,169995,3304975110.03,1.9,-0.64,-1.14,0.44
2023-01-12,000858,178.23,176.62,179.0,175.24,138227,2675310868.61,2.12,-0.4,-0.71,0.36
2023-01-13,000858,176.62,181.81,182.64,176.57,245064,4833945957.62,3.44,2.94,5.19,0.63
2023-01-16,000858,183.23,189.75,192.5,183.23,363525,7493040737.32,5.1,4.37,7.94,0.94
2023-01-17,000858,190.23,186.09,191.01,184.84,215079,4383014176.66,3.25,-1.93,-3.66,0.55
2023-01-18,000858,188.16,189.03,195.02,187.55,272412,5639270861.86,4.01,1.58,2.94,0.7
2023-01-19,000858,189.68,188.53,189.73,185.58,181199,3710296047.53,2.2,-0.26,-0.5,0.47
2023-01-20,000858,191.12,191.95,195.23,190.33,273480,5738958670.25,2.6,1.81,3.42,0.7
2023-01-30,000858,201.82,200.83,203.12,197.51,321809,7001555735.16,2.92,4.63,8.88,0.83
2023-01-31,000858,200.22,192.23,201.0,192.13,257247,5456751654.42,4.42,-4.28,-8.6,0.66
2023-02-01,000858,191.73,193.29,193.83,186.99,256552,5334911716.63,3.56,0.55,1.06,0.66
2023-02-02,000858,194.92,195.74,197.73,193.38,183272,3899833436.27,2.25,1.27,2.45,0.47
2023-02-03,000858,193.23,193.23,195.23,189.23,199352,4156921813.54,3.07,-1.28,-2.51,0.51
2023-02-06,000858,182.76,184.93,187.76,180.51,334075,6710340317.7,3.75,-4.3,-8.3,0.86
2023-02-07,000858,184.93,186.4,188.53,184.73,158116,3216023677.76,2.05,0.79,1.47,0.41
2023-02-08,000858,186.4,182.78,187.23,181.45,169057,3384827003.51,3.1,-1.94,-3.62,0.44
2023-02-09,000858,182.89,190.62,190.97,182.78,244940,5026717804.17,4.48,4.29,7.84,0.63
2023-02-10,000858,190.62,187.93,190.71,186.35,140321,2872338309.45,2.29,-1.41,-2.69,0.36
2023-02-13,000858,186.23,195.63,198.13,186.22,289088,6110099289.12,6.34,4.1,7.7,0.74
2023-02-14,000858,195.63,192.47,196.98,191.83,184902,3886700986.34,2.63,-1.62,-3.16,0.48
2023-02-15,000858,194.82,194.23,197.12,192.73,169258,3584495859.09,2.28,0.91,1.76,0.44
2023-02-16,000858,192.58,194.02,197.91,191.03,213380,4522470619.71,3.54,-0.11,-0.21,0.55
2023-02-17,000858,192.68,191.38,197.68,191.23,184468,3901124992.92,3.32,-1.36,-2.64,0.48
2023-02-20,000858,191.43,196.18,197.03,188.73,191668,4024080431.96,4.34,2.51,4.8,0.49
2023-02-21,000858,195.73,193.31,195.85,191.73,139396,2922693859.24,2.1,-1.46,-2.87,0.36
2023-02-22,000858,191.68,190.73,193.77,189.73,141005,2931801635.6,2.09,-1.33,-2.58,0.36
2023-02-23,000858,189.73,188.33,191.45,186.93,145808,2993988117.77,2.37,-1.26,-2.4,0.38
2023-02-24,000858,188.3,184.33,188.3,183.05,203957,4104764613.59,2.79,-2.12,-4.0,0.53
2023-02-27,000858,182.29,188.04,189.46,182.07,172996,3517673755.25,4.01,2.01,3.71,0.45
2023-02-28,000858,190.23,187.65,191.29,185.31,114801,2342737529.15,3.18,-0.21,-0.39,0.3
2023-03-01,000858,187.4,190.61,192.08,186.13,154466,3196937763.35,3.17,1.58,2.96,0.4
2023-03-02,000858,189.33,189.47,190.84,188.59,74477,1537653713.85,1.18,-0.6,-1.14,0.19
2023-03-03,000858,191.23,188.99,192.69,186.73,92837,1912804916.33,3.15,-0.25,-0.48,0.24
2023-03-06,000858,188.24,187.81,189.73,185.81,111402,2277420060.91,2.07,-0.62,-1.18,0.29
2023-03-07,000858,187.58,183.68,187.58,183.34,125272,2532351682.61,2.26,-2.2,-4.13,0.32
2023-03-08,000858,182.23,182.53,184.73,181.23,102191,2035672769.6,1.91,-0.63,-1.15,0.26
2023-03-09,000858,182.23,181.23,182.93,177.13,168505,3323035486.67,3.18,-0.71,-1.3,0.43
2023-03-10,000858,179.44,178.47,182.81,178.4,110957,2181297329.28,2.43,-1.52,-2.76,0.29
2023-03-13,000858,178.23,181.83,183.51,178.23,126472,2510450829.77,2.96,1.88,3.36,0.33
2023-03-14,000858,181.93,178.51,181.95,176.93,102843,2013558948.67,2.76,-1.83,-3.32,0.26
2023-03-15,000858,181.23,175.55,182.56,175.53,129880,2527648821.37,3.94,-1.66,-2.96,0.33
2023-03-16,000858,174.23,174.43,177.43,172.56,120544,2309099789.8,2.77,-0.64,-1.12,0.31
2023-03-17,000858,177.08,171.73,177.47,171.23,156070,2970579105.05,3.58,-1.55,-2.7,0.4
2023-03-20,000858,173.23,169.13,173.82,168.23,154643,2889012995.06,3.26,-1.51,-2.6,0.4
2023-03-21,000858,170.63,175.47,176.34,168.45,187893,3583069187.23,4.67,3.75,6.34,0.48
2023-03-22,000858,175.48,175.0,179.31,174.65,108532,2097093752.68,2.66,-0.27,-0.47,0.28
2023-03-23,000858,174.13,177.81,179.22,173.29,132842,2578838699.02,3.39,1.61,2.81,0.34
2023-03-24,000858,177.23,176.25,179.18,174.73,102530,1984030937.58,2.5,-0.88,-1.56,0.26
2023-03-27,000858,176.04,173.64,176.07,172.23,118799,2258153854.92,2.18,-1.48,-2.61,0.31
2023-03-28,000858,173.62,175.73,177.14,173.44,109186,2099319286.01,2.13,1.2,2.09,0.28
2023-03-29,000858,177.23,178.51,179.23,174.83,159539,3103306613.7,2.5,1.58,2.78,0.41
2023-03-30,000858,178.51,181.62,182.19,177.41,151487,2983220917.77,2.68,1.74,3.11,0.39
2023-03-31,000858,184.23,180.23,185.23,180.23,127590,2541477089.18,2.75,-0.77,-1.39,0.33
2023-04-03,000858,180.21,178.42,180.23,176.31,133660,2604697433.72,2.17,-1.0,-1.81,0.34
